Sr No.,District,Service,full_address,Latitude,Longitude,service_category,nearest_neighbor_km,local_support_count_15km,district_center_distance_km,suspected_geocode_outlier
592,Paschim Burdwan,Balaji Pump Domra near 4th Mile Mob7903637030,"Balaji Pump Domra near 4th Mile Mob7903637030, Paschim Burdwan, West Bengal, India",23.5254933,87.4628736,Fuel Station,0.0,23,17.90271205156347,False
593,Paschim Burdwan,Ghosh Dhaba Trilokchandrapur near Guha Service Station Indian Oil Pump Mob9933421104,"Ghosh Dhaba Trilokchandrapur near Guha Service Station Indian Oil Pump Mob9933421104, restaurant, Paschim Burdwan, West Bengal, India",23.5156831,87.4534518,Fuel Station,0.0,23,17.12457455704791,False
594,Paschim Burdwan,Guha Pump Trilokchandrapur Mob9433201363,"Guha Pump Trilokchandrapur Mob9433201363, Paschim Burdwan, West Bengal, India",23.5156831,87.4534518,Fuel Station,0.0,23,17.12457455704791,False
595,Paschim Burdwan,Raja Dhaba Piyariganj Panagarh Morgram Highway Mob8348369832,"Raja Dhaba Piyariganj Panagarh Morgram Highway Mob8348369832, restaurant, Paschim Burdwan, West Bengal, India",23.546132,87.4810125,Food/Lodging,2.947212525383391,19,19.618004534410833,False
596,Paschim Burdwan,Sundaram Dhaba Dangal Panagarh State Highway Mob7718287487,"Sundaram Dhaba Dangal Panagarh State Highway Mob7718287487, restaurant, Paschim Burdwan, West Bengal, India",23.9887339,87.5697131,Food/Lodging,8.51349366314091,10,57.030313239479284,False
597,Paschim Burdwan,Hotel Paramita Dangal Basudha Panagarh State Highway,"Hotel Paramita Dangal Basudha Panagarh State Highway, restaurant, Paschim Burdwan, West Bengal, India",23.6067945,87.5252099,Food/Lodging,2.0412197042957025,7,25.075330221331026,False
598,Darjeeling,Maheswari Auto Service Lebong Cart Rd 2253239,"Maheswari Auto Service Lebong Cart Rd 2253239, Darjeeling, West Bengal, India",27.0539327,88.2643037,Vehicle Repair,0.7877064374193529,11,37.01827356183847,False
599,Darjeeling,Kurseong Tourist Lodge 03542345608,"Kurseong Tourist Lodge 03542345608, Darjeeling, West Bengal, India",26.8856253,88.27774389999999,Other,0.5592822392295007,10,18.86610322153503,False
600,Darjeeling,Rangeet Auto Service HC Rd 9832068361,"Rangeet Auto Service HC Rd 9832068361, Darjeeling, West Bengal, India",26.890575,88.2767418,Vehicle Repair,0.0,10,19.408086233171648,False
601,Darjeeling,Ganeshilal  Sons Lochnagar Rd 9932039582,"Ganeshilal  Sons Lochnagar Rd 9932039582, Darjeeling, West Bengal, India",27.0391999,88.2638789,Other,0.0,11,35.44510651747063,False
602,Darjeeling,Santa Banta Dhaba Batasia Loop West Point 9593300477,"Santa Banta Dhaba Batasia Loop West Point 9593300477, restaurant, Darjeeling, West Bengal, India",27.0164915,88.2464589,Food/Lodging,0.21621385681789923,17,33.540087832655274,False
603,Darjeeling,Beekay Auto Service HC Rd 03532777263,"Beekay Auto Service HC Rd 03532777263, Darjeeling, West Bengal, India",26.890575,88.2767418,Vehicle Repair,0.0,10,19.408086233171648,False
604,Darjeeling,Sailung Auto Service 13A Hill Cart Rd Batasia Ghum 9832041130,"Sailung Auto Service 13A Hill Cart Rd Batasia Ghum 9832041130, Darjeeling, West Bengal, India",27.0152373,88.2481268,Vehicle Repair,0.21621385681789923,17,33.35433672915101,False
605,Darjeeling,Shimla Restaurant Goenka Rd 9233827030,"Shimla Restaurant Goenka Rd 9233827030, Darjeeling, West Bengal, India",27.0406745,88.2637633,Food/Lodging,0.022929785942068674,11,35.60637632571499,False
606,Darjeeling,RN Agarwal  Sons HC Rd Dali 9434048886,"RN Agarwal  Sons HC Rd Dali 9434048886, Darjeeling, West Bengal, India",26.890575,88.2767418,Other,0.0,10,19.408086233171648,False
607,Darjeeling,Glenarys Restaurant Nehru Rd 9234517819,"Glenarys Restaurant Nehru Rd 9234517819, Darjeeling, West Bengal, India",27.0430162,88.26694529999999,Food/Lodging,0.3903230520233404,11,35.77755405618571,False
608,Darjeeling,NC Prem Kumar  Sons 799 HC Rd 9434060183,"NC Prem Kumar  Sons 799 HC Rd 9434060183, Darjeeling, West Bengal, India",26.890575,88.2767418,Other,0.0,10,19.408086233171648,False
609,Darjeeling,Goenka Petrol Pump Goenka Rd 9593979992,"Goenka Petrol Pump Goenka Rd 9593979992, petrol pump, Darjeeling, West Bengal, India",27.0406896,88.2639942,Fuel Station,0.022929785942068674,11,35.60204354554092,False
610,Darjeeling,Plain View Auto Service HC Rd Kurseong 9832338137,"Plain View Auto Service HC Rd Kurseong 9832338137, Darjeeling, West Bengal, India",26.890575,88.2767418,Vehicle Repair,0.0,10,19.408086233171648,False
611,Darjeeling,Shaktidevi Enterprise Pulbazar Bijanbari 983254497,"Shaktidevi Enterprise Pulbazar Bijanbari 983254497, Darjeeling, West Bengal, India",27.0751866,88.20015430000001,Other,6.084169257235399,11,41.26822647015953,False
612,Darjeeling,Mahalui Auto Service Mirik 9641428664,"Mahalui Auto Service Mirik 9641428664, Darjeeling, West Bengal, India",26.8852968,88.1827931,Vehicle Repair,9.335730463268485,8,24.33369263775402,False
613,Darjeeling,Hill View Auto Service HC Rd Sonada 9434048886,"Hill View Auto Service HC Rd Sonada 9434048886, Darjeeling, West Bengal, India",26.9676744,88.27334689999999,Vehicle Repair,5.849386123103633,20,27.54831619693212,False
614,Darjeeling,COCO Matigara Indian Oil 03532571591,"COCO Matigara Indian Oil 03532571591, Darjeeling, West Bengal, India",26.7223104,88.38103629999999,Fuel Station,0.0,49,2.5765193220606952,False
615,Darjeeling,Jaiswal Line Hotel Matigara 8250215138,"Jaiswal Line Hotel Matigara 8250215138, restaurant, Darjeeling, West Bengal, India",26.7225578,88.3820854,Food/Lodging,0.09796452248176933,49,2.662092782347159,False
616,Darjeeling,Akram Automobiles Matigara 7908432425,"Akram Automobiles Matigara 7908432425, Darjeeling, West Bengal, India",26.7223104,88.38103629999999,Vehicle Repair,0.0,49,2.5765193220606952,False
617,Darjeeling,Aradhya Service Station Bharat Petroleum Matigara 8918123225,"Aradhya Service Station Bharat Petroleum Matigara 8918123225, petrol pump, Darjeeling, West Bengal, India",26.7233156,88.38258850000001,Fuel Station,0.09796452248176933,49,2.678720481470211,False
618,Darjeeling,Nitai Hotel  Restaurant Goshpukur,"Nitai Hotel  Restaurant Goshpukur, restaurant, Darjeeling, West Bengal, India",26.6770419,88.4298077,Food/Lodging,1.5539500889872973,50,9.415778735537003,False
619,Darjeeling,Gupta Motors Khaprail 9832479215,"Gupta Motors Khaprail 9832479215, Darjeeling, West Bengal, India",27.0624883,88.4707932,Vehicle Repair,0.37268353898967627,9,38.489148740380585,False
620,Darjeeling,Fuel Center Indian Oil Matigara 7432079019  9434889827,"Fuel Center Indian Oil Matigara 7432079019  9434889827, petrol pump, Darjeeling, West Bengal, India",26.7523578,88.3919026,Fuel Station,2.393324919904808,48,4.15232178804121,False
621,Darjeeling,Gourango Shil Goshpukur Main Road Moilani Jote 8945972827,"Gourango Shil Goshpukur Main Road Moilani Jote 8945972827, Darjeeling, West Bengal, India",26.5803935,88.2844781,Fuel Station,0.3516334705284752,19,18.29109753695078,False
622,Darjeeling,Mandal Garage Matigara 9832536574,"Mandal Garage Matigara 9832536574, auto repair, Darjeeling, West Bengal, India",26.7314978,88.37492189999999,Vehicle Repair,0.12741448926301746,49,1.7580112134679873,False
623,Darjeeling,Pioneer Auto Service Indian Oil Upper Bagdogra 7699004044,"Pioneer Auto Service Indian Oil Upper Bagdogra 7699004044, Darjeeling, West Bengal, India",26.7315704,88.4072072,Vehicle Repair,0.24193575636849138,48,4.964297873795886,False
624,Darjeeling,Modak Hotel Goshpukur Main Road 9434377569,"Modak Hotel Goshpukur Main Road 9434377569, restaurant, Darjeeling, West Bengal, India",26.7348818,88.4200355,Food/Lodging,1.101931539598722,48,6.2495281915488325,False
625,Darjeeling,Swapan  Sagar Garage Naxalbari 7031369061,"Swapan  Sagar Garage Naxalbari 7031369061, auto repair, Darjeeling, West Bengal, India",26.7336906,88.40803869999999,Vehicle Repair,0.15876141233496335,48,5.05270788424115,False
626,Darjeeling,Bagdogra Auto Supply Upper Bagdogra 7001155219,"Bagdogra Auto Supply Upper Bagdogra 7001155219, Darjeeling, West Bengal, India",26.6994306,88.320189,Other,2.7236045333730483,56,5.122748954287025,False
627,Darjeeling,Babu Hotel Goshpukur Main Road 9775819592,"Babu Hotel Goshpukur Main Road 9775819592, restaurant, Darjeeling, West Bengal, India",26.592765,88.2881127,Food/Lodging,0.0031024484145068206,22,16.885870474580077,False
628,Darjeeling,Birbal Garage Bidhan Nagar 9002893264,"Birbal Garage Bidhan Nagar 9002893264, auto repair, Darjeeling, West Bengal, India",26.6863907,88.2185856,Vehicle Repair,1.915982057585555,11,14.655606844803287,False
629,Darjeeling,Naxalbari Service Station 24x7 Naxalbari 03532488130,"Naxalbari Service Station 24x7 Naxalbari 03532488130, Darjeeling, West Bengal, India",26.6823035,88.1998512,Fuel Station,1.915982057585555,9,16.561264838558454,False
630,Darjeeling,Jagadamba Line Hotel Goshpukur Main Road,"Jagadamba Line Hotel Goshpukur Main Road, restaurant, Darjeeling, West Bengal, India",26.5927653,88.28808149999999,Food/Lodging,0.0,22,16.887101121823804,False
631,Darjeeling,Maa Kali Garage Bidhan Nagar 8250312981,"Maa Kali Garage Bidhan Nagar 8250312981, auto repair, Darjeeling, West Bengal, India",27.0391999,88.2638789,Vehicle Repair,0.0,11,35.44510651747063,False
632,Darjeeling,Ma Durga Fuel Service Goshpukur 9932003163,"Ma Durga Fuel Service Goshpukur 9932003163, petrol pump, Darjeeling, West Bengal, India",26.7591948,88.4185031,Fuel Station,1.2253485425795174,47,6.820303101268828,False
633,Darjeeling,Ekka Hotel Goshpukur Main Road 9932214281,"Ekka Hotel Goshpukur Main Road 9932214281, restaurant, Darjeeling, West Bengal, India",26.5790154,88.2812955,Food/Lodging,0.3516334705284752,19,18.558299305659816,False
634,Darjeeling,Amar Garage Eastern Bypass Dabgram Sahudangi 9434222584,"Amar Garage Eastern Bypass Dabgram Sahudangi 9434222584, auto repair, Darjeeling, West Bengal, India",26.7453413,88.4538293,Vehicle Repair,1.384659464250208,48,9.716498864240087,False
635,Darjeeling,Maa Parbati Fuels Goshpukur Main Road 9002582488,"Maa Parbati Fuels Goshpukur Main Road 9002582488, petrol pump, Darjeeling, West Bengal, India",26.5927653,88.28808149999999,Fuel Station,0.0,22,16.887101121823804,False
636,Darjeeling,Guruji Dhaba Goshpukur Main Road Near Toll 9851687699,"Guruji Dhaba Goshpukur Main Road Near Toll 9851687699, restaurant, Darjeeling, West Bengal, India",26.5927653,88.28808149999999,Food/Lodging,0.0,22,16.887101121823804,False
637,Darjeeling,Sona Wheels Pvt Ltd Sevoke Road Near Vega Mall 7067321611,"Sona Wheels Pvt Ltd Sevoke Road Near Vega Mall 7067321611, Darjeeling, West Bengal, India",26.7677872,88.44563099999999,Other,1.3364062944260988,46,9.661781769077184,False
638,Darjeeling,Bidhans Petrol Pump Bidhan Nagar 9851502596,"Bidhans Petrol Pump Bidhan Nagar 9851502596, petrol pump, Darjeeling, West Bengal, India",26.4933996,88.238826,Fuel Station,0.08200093877537523,14,28.97371855219679,False
639,Darjeeling,825 Bidhan Nagar 9800387889,"825 Bidhan Nagar 9800387889, Darjeeling, West Bengal, India",26.494137,88.2388162,Other,0.0,14,28.899194453506418,False
640,Darjeeling,Sevoke Motors Sevoke Road 8929268615,"Sevoke Motors Sevoke Road 8929268615, Darjeeling, West Bengal, India",26.7336462,88.4329266,Vehicle Repair,0.044558369431125795,48,7.522232504736031,False
641,Darjeeling,Kamal Enterprise Reliance Bidhan Nagar 99711877791  9832055678,"Kamal Enterprise Reliance Bidhan Nagar 99711877791  9832055678, Darjeeling, West Bengal, India",26.494137,88.2388162,Other,0.0,14,28.899194453506418,False
642,Darjeeling,Baldev Hotel Bidhan Nagar 9064572053,"Baldev Hotel Bidhan Nagar 9064572053, restaurant, Darjeeling, West Bengal, India",26.494137,88.2388162,Food/Lodging,0.0,14,28.899194453506418,False
643,Darjeeling,Beekay Auto Matigara 8929268011,"Beekay Auto Matigara 8929268011, Darjeeling, West Bengal, India",26.7165375,88.3728601,Other,0.192540440439903,49,2.275999298812663,False
644,Darjeeling,Pine Farm Service Station Bidhan Nagar 9434046997,"Pine Farm Service Station Bidhan Nagar 9434046997, Darjeeling, West Bengal, India",26.5005901,88.2408785,Fuel Station,0.7463240844344191,14,28.160416373753552,False
645,Darjeeling,Sri Ramkrishna Line Hotel Fulbari 9933878705,"Sri Ramkrishna Line Hotel Fulbari 9933878705, restaurant, Darjeeling, West Bengal, India",26.6409211,88.42769129999999,Food/Lodging,0.0,52,12.26612009093645,False
646,Darjeeling,OSL Automotive Pvt Ltd Sevoke Road 9800003400,"OSL Automotive Pvt Ltd Sevoke Road 9800003400, Darjeeling, West Bengal, India",26.7516108,88.4396393,Other,0.5606775689586085,48,8.4844950844503,False
647,Darjeeling,Prakash Service Station Bidhan Nagar 9233423515,"Prakash Service Station Bidhan Nagar 9233423515, Darjeeling, West Bengal, India",26.494137,88.2388162,Fuel Station,0.0,14,28.899194453506418,False
648,Darjeeling,Khokon Motor Works Pvt Ltd Matigara 7407245959  7407091500,"Khokon Motor Works Pvt Ltd Matigara 7407245959  7407091500, Darjeeling, West Bengal, India",26.7217396,88.3904811,Vehicle Repair,0.33152573738661206,49,3.476993903003878,False
649,Darjeeling,Bidhan Service Station Jagannathpur Bidhan Nagar 8942818943,"Bidhan Service Station Jagannathpur Bidhan Nagar 8942818943, Darjeeling, West Bengal, India",26.4807286,88.23650330000001,Fuel Station,1.4277881397520646,14,30.357391565702773,False
650,Darjeeling,Allied Autowheels Siliguri Pvt Ltd 2nd Mile Sevoke Road 7797488831,"Allied Autowheels Siliguri Pvt Ltd 2nd Mile Sevoke Road 7797488831, Darjeeling, West Bengal, India",26.7300843,88.4531933,Other,1.5491958576277616,48,9.532568032790952,False
651,Darjeeling,Fillco Pump Bidhan Nagar 9434874970,"Fillco Pump Bidhan Nagar 9434874970, Darjeeling, West Bengal, India",26.494137,88.2388162,Fuel Station,0.0,14,28.899194453506418,False
652,Darjeeling,Topsel Toyota Matigara 03532571107,"Topsel Toyota Matigara 03532571107, Darjeeling, West Bengal, India",26.7232311,88.38759080000001,Other,0.33152573738661206,49,3.1532370911112024,False
653,Darjeeling,Siddhi Vinayak Bidhan Nagar 9932923924,"Siddhi Vinayak Bidhan Nagar 9932923924, Darjeeling, West Bengal, India",26.494137,88.2388162,Other,0.0,14,28.899194453506418,False
654,Darjeeling,Lexican Motors Matigara 9830802612,"Lexican Motors Matigara 9830802612, Darjeeling, West Bengal, India",26.7305218,88.3742497,Vehicle Repair,0.12741448926301746,49,1.6947401144992358,False
655,Darjeeling,Ram Fueling Eastern Bypass Dabgram Sahudangi 9434222584,"Ram Fueling Eastern Bypass Dabgram Sahudangi 9434222584, petrol pump, Darjeeling, West Bengal, India",26.7079263,88.4588558,Fuel Station,0.0,50,10.429327790938927,False
656,Darjeeling,Koushal Hyundai Matigara 8170081708,"Koushal Hyundai Matigara 8170081708, Darjeeling, West Bengal, India",26.7181409,88.373592,Other,0.192540440439903,49,2.2022399170810063,False
657,Darjeeling,Roy Kisan Seva Kendra Eastern Bypass Dabgram 9679278556,"Roy Kisan Seva Kendra Eastern Bypass Dabgram 9679278556, Darjeeling, West Bengal, India",26.7079263,88.4588558,Other,0.0,50,10.429327790938927,False
658,Darjeeling,Berlia Hyundai Sevoke Road 9093021000,"Berlia Hyundai Sevoke Road 9093021000, Darjeeling, West Bengal, India",26.7332771,88.4327519,Other,0.044558369431125795,48,7.50370969695606,False
659,Darjeeling,Siliguri Service Center BP Tinbatti More 9434057991,"Siliguri Service Center BP Tinbatti More 9434057991, Darjeeling, West Bengal, India",26.6904278,88.4164242,Vehicle Repair,0.0,50,7.4456763149742455,False
660,Darjeeling,Shree Force Darjeeling More Near Siliguri Gate 9593941333,"Shree Force Darjeeling More Near Siliguri Gate 9593941333, Darjeeling, West Bengal, India",26.7348702,88.4089394,Other,0.15876141233496335,48,5.14991390420792,False
661,Darjeeling,More Service Center HP Tinbatti More 9434021122,"More Service Center HP Tinbatti More 9434021122, Darjeeling, West Bengal, India",26.6904278,88.4164242,Vehicle Repair,0.0,50,7.4456763149742455,False
662,Darjeeling,Topsel Trucking Fulbari 9735913205,"Topsel Trucking Fulbari 9735913205, Darjeeling, West Bengal, India",26.6262351,88.4440502,Other,2.30448150807256,45,14.54055889429555,False
663,Darjeeling,Kawakhali Fuel Center Near Medical College 9434839042,"Kawakhali Fuel Center Near Medical College 9434839042, petrol pump, Darjeeling, West Bengal, India",26.6359584,88.3663499,Fuel Station,4.281740562550563,53,10.662153030070629,False
664,Darjeeling,Gateway Ford Pvt Ltd Gosaipur 03536552686,"Gateway Ford Pvt Ltd Gosaipur 03536552686, Darjeeling, West Bengal, India",26.7393884,88.4415818,Other,0.613651718932729,48,8.423593111327618,False
665,Darjeeling,MS Swastik Fuel Ranidanga 9007206519,"MS Swastik Fuel Ranidanga 9007206519, petrol pump, Darjeeling, West Bengal, India",26.6988717,88.4114342,Fuel Station,1.0617479068003313,50,6.492917116249693,False
666,Darjeeling,Impression Honda 3rd Mile Sevoke Road 8657588904,"Impression Honda 3rd Mile Sevoke Road 8657588904, Darjeeling, West Bengal, India",26.8086767,88.4514321,Other,4.583023029360799,42,12.693702258963008,False
667,Darjeeling,Phasidewa Filling Station Essar Oil Phasidewa 9800644997,"Phasidewa Filling Station Essar Oil Phasidewa 9800644997, Darjeeling, West Bengal, India",26.5984558,88.3761213,Fuel Station,4.281740562550563,33,14.912349822080813,False
668,Darjeeling,Tirupati Service Station Gosaipur Near Ford Showroom 03532551652,"Tirupati Service Station Gosaipur Near Ford Showroom 03532551652, Darjeeling, West Bengal, India",26.7042112,88.3470796,Fuel Station,2.7236045333730483,54,3.1969221061303514,False
669,Darjeeling,Terai Fuels Medical More Kadamtala 9434049406,"Terai Fuels Medical More Kadamtala 9434049406, petrol pump, Darjeeling, West Bengal, India",26.7128161,88.4185576,Fuel Station,1.7043705665262154,49,6.4364445098603476,False
670,Darjeeling,Ganapati Square Fuel Center Khaprail More Patharghata 9733078399,"Ganapati Square Fuel Center Khaprail More Patharghata 9733078399, petrol pump, Darjeeling, West Bengal, India",26.7384876,88.3540986,Fuel Station,0.3890008661763857,48,0.8367567726985584,False
671,Darjeeling,Hill View Fuels Sukna 943401513,"Hill View Fuels Sukna 943401513, petrol pump, Darjeeling, West Bengal, India",26.7701704,88.378371,Fuel Station,2.393324919904808,46,4.785653528955525,False
672,Darjeeling,Free Kick Venture Pvt Ltd Champasari 9681054799,"Free Kick Venture Pvt Ltd Champasari 9681054799, Darjeeling, West Bengal, India",26.7483261,88.4164663,Other,1.2253485425795174,48,6.173792427115297,False
673,Darjeeling,Sarda Auto Care Mallaguri 9800258888,"Sarda Auto Care Mallaguri 9800258888, Darjeeling, West Bengal, India",26.7363737,88.3572198,Other,0.3890008661763857,49,0.5421753428263537,False
674,Darjeeling,Joy Service Station 3 Mile Sevoke Road 9832095981  9064885477,"Joy Service Station 3 Mile Sevoke Road 9832095981  9064885477, Darjeeling, West Bengal, India",27.0591263,88.258894,Fuel Station,0.7877064374193529,11,37.71295123902993,False
